ano_agricola,dsc_safra_previsao,uf,produto,id_produto,area_plantada_mil_ha,producao_mil_t,produtividade_mil_ha_mil_t
2010/11             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,12.0,28.0,2.3
2011/12             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,13.0,8.0,0.6
2011/12             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,36.0,17.0,0.5
2011/12             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,6.0,5.0,0.8
2011/12             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2011/12             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,240.0,71.0,0.3
2011/12             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,187.0,47.0,0.3
2011/12             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,426.0,32.0,0.1
2011/12             ,3ª SAFRA       ,CE,FEIJAO                                  ,8380,8.0,0.0,0.0
2011/12             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,10.0,29.0,2.9
2011/12             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,1.0,2.0,2.0
2011/12             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,5.0,16.0,3.2
2011/12             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,7.0,6.0,0.9
2011/12             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,12.0,9.0,0.8
2011/12             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,62.0,141.0,2.3
2011/12             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,23.0,52.0,2.3
2011/12             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,41.0,115.0,2.8
2011/12             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,36.0,12.0,0.3
2011/12             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,39.0,15.0,0.4
2011/12             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,182.0,219.0,1.2
2011/12             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,158.0,230.0,1.5
2011/12             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,82.0,215.0,2.6
2011/12             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,1.0,3.0,3.0
2011/12             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,18.0,21.0,1.2
2011/12             ,3ª SAFRA       ,MS,FEIJAO                                  ,8380,0.0,0.0,0.0
2011/12             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,8.0,15.0,1.9
2011/12             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,152.0,165.0,1.1
2011/12             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,20.0,45.0,2.2
2011/12             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,48.0,34.0,0.7
2011/12             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,37.0,3.0,0.1
2011/12             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,108.0,12.0,0.1
2011/12             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,122.0,22.0,0.2
2011/12             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,214.0,27.0,0.1
2011/12             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,16.0,10.0,0.6
2011/12             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,249.0,348.0,1.4
2011/12             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,226.0,324.0,1.4
2011/12             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,6.0,6.0,1.0
2011/12             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,2.0,2.0,1.0
2011/12             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,2.0,2.0,1.0
2011/12             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,7.0,2.0,0.3
2011/12             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,52.0,36.0,0.7
2011/12             ,2ª SAFRA       ,RR,FEIJAO                                  ,8380,3.0,2.0,0.7
2011/12             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,60.0,65.0,1.1
2011/12             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,22.0,29.0,1.3
2011/12             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,64.0,93.0,1.5
2011/12             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,23.0,24.0,1.0
2011/12             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,28.0,20.0,0.7
2011/12             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,101.0,201.0,2.0
2011/12             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,37.0,68.0,1.8
2011/12             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,26.0,62.0,2.4
2011/12             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,7.0,5.0,0.7
2011/12             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,14.0,13.0,0.9
2011/12             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,15.0,20.0,1.3
2012/13             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,12.0,7.0,0.6
2012/13             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,42.0,15.0,0.4
2012/13             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,6.0,5.0,0.8
2012/13             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2012/13             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,229.0,52.0,0.2
2012/13             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,227.0,137.0,0.6
2012/13             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,330.0,57.0,0.2
2012/13             ,3ª SAFRA       ,CE,FEIJAO                                  ,8380,12.0,10.0,0.8
2012/13             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,13.0,14.0,1.1
2012/13             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,0.0,1.0,0.0
2012/13             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,3.0,10.0,3.3
2012/13             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,6.0,5.0,0.8
2012/13             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,9.0,8.0,0.9
2012/13             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,49.0,89.0,1.8
2012/13             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,18.0,35.0,1.9
2012/13             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,41.0,112.0,2.7
2012/13             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,40.0,16.0,0.4
2012/13             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,50.0,25.0,0.5
2012/13             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,187.0,153.0,0.8
2012/13             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,148.0,195.0,1.3
2012/13             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,85.0,217.0,2.6
2012/13             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,2.0,3.0,1.5
2012/13             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,17.0,23.0,1.4
2012/13             ,3ª SAFRA       ,MS,FEIJAO                                  ,8380,0.0,0.0,0.0
2012/13             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,19.0,26.0,1.4
2012/13             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,163.0,203.0,1.2
2012/13             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,30.0,66.0,2.2
2012/13             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,48.0,34.0,0.7
2012/13             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,56.0,19.0,0.3
2012/13             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,81.0,10.0,0.1
2012/13             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,95.0,36.0,0.4
2012/13             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,195.0,24.0,0.1
2012/13             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,4.0,3.0,0.8
2012/13             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,210.0,301.0,1.4
2012/13             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,264.0,353.0,1.3
2012/13             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,6.0,5.0,0.8
2012/13             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2012/13             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,2.0,2.0,1.0
2012/13             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,12.0,4.0,0.3
2012/13             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,40.0,31.0,0.8
2012/13             ,2ª SAFRA       ,RR,FEIJAO                                  ,8380,3.0,2.0,0.7
2012/13             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,52.0,67.0,1.3
2012/13             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,20.0,28.0,1.4
2012/13             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,55.0,98.0,1.8
2012/13             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,22.0,27.0,1.2
2012/13             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,27.0,18.0,0.7
2012/13             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,62.0,114.0,1.8
2012/13             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,30.0,54.0,1.8
2012/13             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,28.0,67.0,2.4
2012/13             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,4.0,3.0,0.8
2012/13             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,12.0,13.0,1.1
2012/13             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,7.0,9.0,1.3
2013/14             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,10.0,6.0,0.6
2013/14             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,47.0,22.0,0.5
2013/14             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,5.0,5.0,1.0
2013/14             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2013/14             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,268.0,101.0,0.4
2013/14             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,213.0,164.0,0.8
2013/14             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,394.0,122.0,0.3
2013/14             ,3ª SAFRA       ,CE,FEIJAO                                  ,8380,10.0,11.0,1.1
2013/14             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,12.0,32.0,2.7
2013/14             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,1.0,2.0,2.0
2013/14             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,3.0,10.0,3.3
2013/14             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,6.0,5.0,0.8
2013/14             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,9.0,7.0,0.8
2013/14             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,56.0,129.0,2.3
2013/14             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,16.0,30.0,1.9
2013/14             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,36.0,105.0,2.9
2013/14             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,41.0,18.0,0.4
2013/14             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,52.0,28.0,0.5
2013/14             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,179.0,209.0,1.2
2013/14             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,121.0,164.0,1.4
2013/14             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,85.0,202.0,2.4
2013/14             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,2.0,2.0,1.0
2013/14             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,18.0,28.0,1.6
2013/14             ,3ª SAFRA       ,MS,FEIJAO                                  ,8380,0.0,0.0,0.0
2013/14             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,12.0,19.0,1.6
2013/14             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,235.0,319.0,1.4
2013/14             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,77.0,197.0,2.6
2013/14             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,28.0,21.0,0.8
2013/14             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,77.0,21.0,0.3
2013/14             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,124.0,30.0,0.2
2013/14             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,122.0,57.0,0.5
2013/14             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,209.0,51.0,0.2
2013/14             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,20.0,15.0,0.8
2013/14             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,238.0,402.0,1.7
2013/14             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,272.0,402.0,1.5
2013/14             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,5.0,5.0,1.0
2013/14             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2013/14             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,2.0,2.0,1.0
2013/14             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,34.0,11.0,0.3
2013/14             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,33.0,24.0,0.7
2013/14             ,2ª SAFRA       ,RR,FEIJAO                                  ,8380,3.0,2.0,0.7
2013/14             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,41.0,66.0,1.6
2013/14             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,25.0,37.0,1.5
2013/14             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,62.0,112.0,1.8
2013/14             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,22.0,33.0,1.5
2013/14             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,32.0,24.0,0.8
2013/14             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,48.0,110.0,2.3
2013/14             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,19.0,30.0,1.6
2013/14             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,18.0,43.0,2.4
2013/14             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,4.0,2.0,0.5
2013/14             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,14.0,12.0,0.9
2013/14             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,3.0,4.0,1.3
2014/15             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,8.0,5.0,0.6
2014/15             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,47.0,24.0,0.5
2014/15             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,6.0,6.0,1.0
2014/15             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2014/15             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,235.0,130.0,0.6
2014/15             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,213.0,166.0,0.8
2014/15             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,394.0,76.0,0.2
2014/15             ,3ª SAFRA       ,CE,FEIJAO                                  ,8380,10.0,11.0,1.1
2014/15             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,12.0,24.0,2.0
2014/15             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,1.0,2.0,2.0
2014/15             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,3.0,10.0,3.3
2014/15             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,6.0,4.0,0.7
2014/15             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,8.0,9.0,1.1
2014/15             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,51.0,108.0,2.1
2014/15             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,13.0,26.0,2.0
2014/15             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,36.0,108.0,3.0
2014/15             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,39.0,18.0,0.5
2014/15             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,55.0,31.0,0.6
2014/15             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,159.0,164.0,1.0
2014/15             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,106.0,158.0,1.5
2014/15             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,74.0,181.0,2.4
2014/15             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,1.0,1.0,1.0
2014/15             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,16.0,26.0,1.6
2014/15             ,3ª SAFRA       ,MS,FEIJAO                                  ,8380,0.0,1.0,0.0
2014/15             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,11.0,17.0,1.5
2014/15             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,199.0,328.0,1.6
2014/15             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,77.0,188.0,2.4
2014/15             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,28.0,20.0,0.7
2014/15             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,59.0,10.0,0.2
2014/15             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,115.0,18.0,0.2
2014/15             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,122.0,66.0,0.5
2014/15             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,211.0,75.0,0.4
2014/15             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,3.0,2.0,0.7
2014/15             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,193.0,329.0,1.7
2014/15             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,208.0,387.0,1.9
2014/15             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,5.0,5.0,1.0
2014/15             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2014/15             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2014/15             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,32.0,5.0,0.2
2014/15             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,22.0,17.0,0.8
2014/15             ,2ª SAFRA       ,RR,FEIJAO                                  ,8380,3.0,2.0,0.7
2014/15             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,36.0,56.0,1.6
2014/15             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,20.0,35.0,1.8
2014/15             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,53.0,103.0,1.9
2014/15             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,20.0,36.0,1.8
2014/15             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,32.0,22.0,0.7
2014/15             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,42.0,99.0,2.4
2014/15             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,16.0,36.0,2.2
2014/15             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,18.0,43.0,2.4
2014/15             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,5.0,3.0,0.6
2014/15             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,13.0,12.0,0.9
2014/15             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,3.0,4.0,1.3
2015/16             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,8.0,5.0,0.6
2015/16             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,38.0,17.0,0.4
2015/16             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,4.0,4.0,1.0
2015/16             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2015/16             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,177.0,65.0,0.4
2015/16             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,209.0,161.0,0.8
2015/16             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,368.0,73.0,0.2
2015/16             ,3ª SAFRA       ,CE,FEIJAO                                  ,8380,5.0,2.0,0.4
2015/16             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,12.0,18.0,1.5
2015/16             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,1.0,2.0,2.0
2015/16             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,3.0,9.0,3.0
2015/16             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,5.0,6.0,1.2
2015/16             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,5.0,4.0,0.8
2015/16             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,52.0,125.0,2.4
2015/16             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,30.0,44.0,1.5
2015/16             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,40.0,113.0,2.8
2015/16             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,27.0,12.0,0.4
2015/16             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,48.0,26.0,0.5
2015/16             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,147.0,192.0,1.3
2015/16             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,119.0,160.0,1.3
2015/16             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,60.0,157.0,2.6
2015/16             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,1.0,1.0,1.0
2015/16             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,14.0,20.0,1.4
2015/16             ,3ª SAFRA       ,MS,FEIJAO                                  ,8380,0.0,1.0,0.0
2015/16             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,6.0,7.0,1.2
2015/16             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,154.0,156.0,1.0
2015/16             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,31.0,80.0,2.6
2015/16             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,33.0,24.0,0.7
2015/16             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,85.0,26.0,0.3
2015/16             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,112.0,12.0,0.1
2015/16             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,105.0,45.0,0.4
2015/16             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,212.0,29.0,0.1
2015/16             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,3.0,2.0,0.7
2015/16             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,181.0,286.0,1.6
2015/16             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,209.0,317.0,1.5
2015/16             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,5.0,3.0,0.6
2015/16             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2015/16             ,2ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
2015/16             ,2ª SAFRA       ,RN,FEIJAO                                  ,8380,33.0,8.0,0.2
2015/16             ,2ª SAFRA       ,RO,FEIJAO                                  ,8380,20.0,18.0,0.9
2015/16             ,2ª SAFRA       ,RR,FEIJAO                                  ,8380,3.0,2.0,0.7
2015/16             ,1ª SAFRA       ,RS,FEIJAO                                  ,8380,44.0,83.0,1.9
2015/16             ,2ª SAFRA       ,RS,FEIJAO                                  ,8380,24.0,39.0,1.6
2015/16             ,1ª SAFRA       ,SC,FEIJAO                                  ,8380,46.0,86.0,1.9
2015/16             ,2ª SAFRA       ,SC,FEIJAO                                  ,8380,17.0,32.0,1.9
2015/16             ,3ª SAFRA       ,SE,FEIJAO                                  ,8380,28.0,20.0,0.7
2015/16             ,1ª SAFRA       ,SP,FEIJAO                                  ,8380,50.0,117.0,2.3
2015/16             ,2ª SAFRA       ,SP,FEIJAO                                  ,8380,16.0,33.0,2.1
2015/16             ,3ª SAFRA       ,SP,FEIJAO                                  ,8380,13.0,32.0,2.5
2015/16             ,1ª SAFRA       ,TO,FEIJAO                                  ,8380,5.0,3.0,0.6
2015/16             ,2ª SAFRA       ,TO,FEIJAO                                  ,8380,8.0,7.0,0.9
2015/16             ,3ª SAFRA       ,TO,FEIJAO                                  ,8380,6.0,13.0,2.2
2016/17             ,2ª SAFRA       ,AC,FEIJAO                                  ,8380,8.0,4.0,0.5
2016/17             ,3ª SAFRA       ,AL,FEIJAO                                  ,8380,40.0,21.0,0.5
2016/17             ,2ª SAFRA       ,AM,FEIJAO                                  ,8380,4.0,5.0,1.2
2016/17             ,2ª SAFRA       ,AP,FEIJAO                                  ,8380,1.0,1.0,1.0
2016/17             ,1ª SAFRA       ,BA,FEIJAO                                  ,8380,227.0,135.0,0.6
2016/17             ,3ª SAFRA       ,BA,FEIJAO                                  ,8380,224.0,166.0,0.7
2016/17             ,2ª SAFRA       ,CE,FEIJAO                                  ,8380,407.0,119.0,0.3
2016/17             ,1ª SAFRA       ,DF,FEIJAO                                  ,8380,12.0,23.0,1.9
2016/17             ,2ª SAFRA       ,DF,FEIJAO                                  ,8380,1.0,2.0,2.0
2016/17             ,3ª SAFRA       ,DF,FEIJAO                                  ,8380,3.0,9.0,3.0
2016/17             ,1ª SAFRA       ,ES,FEIJAO                                  ,8380,5.0,5.0,1.0
2016/17             ,2ª SAFRA       ,ES,FEIJAO                                  ,8380,6.0,6.0,1.0
2016/17             ,1ª SAFRA       ,GO,FEIJAO                                  ,8380,58.0,139.0,2.4
2016/17             ,2ª SAFRA       ,GO,FEIJAO                                  ,8380,19.0,33.0,1.7
2016/17             ,3ª SAFRA       ,GO,FEIJAO                                  ,8380,60.0,171.0,2.8
2016/17             ,1ª SAFRA       ,MA,FEIJAO                                  ,8380,36.0,21.0,0.6
2016/17             ,2ª SAFRA       ,MA,FEIJAO                                  ,8380,51.0,36.0,0.7
2016/17             ,1ª SAFRA       ,MG,FEIJAO                                  ,8380,161.0,195.0,1.2
2016/17             ,2ª SAFRA       ,MG,FEIJAO                                  ,8380,117.0,155.0,1.3
2016/17             ,3ª SAFRA       ,MG,FEIJAO                                  ,8380,70.0,184.0,2.6
2016/17             ,1ª SAFRA       ,MS,FEIJAO                                  ,8380,1.0,1.0,1.0
2016/17             ,2ª SAFRA       ,MS,FEIJAO                                  ,8380,26.0,44.0,1.7
2016/17             ,1ª SAFRA       ,MT,FEIJAO                                  ,8380,11.0,16.0,1.5
2016/17             ,2ª SAFRA       ,MT,FEIJAO                                  ,8380,231.0,270.0,1.2
2016/17             ,3ª SAFRA       ,MT,FEIJAO                                  ,8380,54.0,127.0,2.4
2016/17             ,3ª SAFRA       ,PA,FEIJAO                                  ,8380,34.0,28.0,0.8
2016/17             ,2ª SAFRA       ,PB,FEIJAO                                  ,8380,90.0,28.0,0.3
2016/17             ,2ª SAFRA       ,PE,FEIJAO                                  ,8380,78.0,6.0,0.1
2016/17             ,3ª SAFRA       ,PE,FEIJAO                                  ,8380,108.0,51.0,0.5
2016/17             ,1ª SAFRA       ,PI,FEIJAO                                  ,8380,227.0,67.0,0.3
2016/17             ,2ª SAFRA       ,PI,FEIJAO                                  ,8380,6.0,4.0,0.7
2016/17             ,1ª SAFRA       ,PR,FEIJAO                                  ,8380,194.0,365.0,1.9
2016/17             ,2ª SAFRA       ,PR,FEIJAO                                  ,8380,249.0,341.0,1.4
2016/17             ,3ª SAFRA       ,PR,FEIJAO                                  ,8380,4.0,4.0,1.0
2016/17             ,1ª SAFRA       ,RJ,FEIJAO                                  ,8380,1.0,1.0,1.0
